name,city,region,distance_km,bus_time,latitude,longitude,address,type,stars,website,coordinates_valid
Badehaus Goor,Lauterbach,Mecklenburg-Vorpommern,246.46,4h 6m,54.3440859,13.5113845,"Fürst-Malte-Allee, 1, 18581, Lauterbach",hotel,,https://www.hotel-badehaus-goor.de/,Yes
Residence Black Eagle,Lubmin,Mecklenburg-Vorpommern,246.68,4h 6m,54.1379135,13.6202236,"Philosophenweg, 10, 17509, Lubmin",hotel,,https://blackeagle.de/,Yes
Düne Acht,Lubmin,Mecklenburg-Vorpommern,246.97,4h 6m,54.1390953,13.624349,"Goetheweg, 8a, 17509, Lubmin",guest_house,,http://www.dueneacht.de/,Yes
Landhotel Garni - Gut Lebbin,,Mecklenburg-Vorpommern,246.99,4h 6m,54.5687966,13.3589582,,hotel,,https://gut-lebbin.de/,Yes
Biberfarm,,Niedersachsen,247.06,4h 7m,51.3447551,9.5932815,,hotel,,,Yes
Sonnenhaken,,Mecklenburg-Vorpommern,247.36,4h 7m,54.4282658,13.4718712,,hotel,,,Yes
Haus Wildtierland - Schullandheim Gehren,Strasburg (Uckermark),Mecklenburg-Vorpommern,247.38,4h 7m,53.5883815,13.7388129,"Gehren, 3, 17335, Strasburg (Uckermark)",guest_house,,,Yes
Gut Bömitz,Rubkow,Mecklenburg-Vorpommern,247.48,4h 7m,53.9445449,13.6980338,"Bömitz, 14, 17390, Rubkow",hotel,,,Yes
Pension zum Schlossgarten,,Mecklenburg-Vorpommern,247.75,4h 7m,54.4737717,13.4462031,"Parkstraße, 2",guest_house,,,Yes
Pension zum Schlossgarten,Ralswiek,Mecklenburg-Vorpommern,247.76,4h 7m,54.4737914,13.4462136,"Parkstraße, 44, 18528, Ralswiek",guest_house,,https://buchen.ruegen.de/,Yes
Dat olle Fischerhus,Ralswiek,Mecklenburg-Vorpommern,247.82,4h 7m,54.4724929,13.4481718,"Am Bodden, 1, 18528, Ralswiek",guest_house,,,Yes
Landhotel Adebar,Katzow,Mecklenburg-Vorpommern,248.12,4h 8m,54.0495946,13.6765876,"Dorfstraße, 24, 17509, Katzow",hotel,,,Yes
Hotel im Wasserturm,Strasburg,Mecklenburg-Vorpommern,248.39,4h 8m,53.5098844,13.7502989,"Lindenstraße, 2B, 17335, Strasburg",hotel,,,Yes
Kapitäns Häuser Breege,Breege,Mecklenburg-Vorpommern,248.83,4h 8m,54.6118546,13.3539477,"Hochzeitsberg, 16, 18556, Breege",hotel,,https://www.kapitänshäuser.de/,Yes
Ferienhaus Meeresbrise,,Mecklenburg-Vorpommern,249.11,4h 9m,54.6140708,13.3568598,,guest_house,,,Yes
"Ferienpark ""Zur alten Schule""",Altenkirchen,Mecklenburg-Vorpommern,249.17,4h 9m,54.6363176,13.3381196,"Werner-Seelenbinder-Straße, 21a, 18556, Altenkirchen",guest_house,,https://www.zur-alten-schule.com/,Yes
Ferienhaus Richter,Breege,Mecklenburg-Vorpommern,249.38,4h 9m,54.6139589,13.3616135,"Dorfstraße, 65, Breege",guest_house,,,Yes
Am Wasser,Breege,Mecklenburg-Vorpommern,249.66,4h 9m,54.6145679,13.3660955,"Dorfstraße, 79, 18556, Breege",hotel,,,Yes
Himmelreich Rügen,Zirkow,Mecklenburg-Vorpommern,249.85,4h 9m,54.3907476,13.5379829,"Darzer Weg, 7, 18528, Zirkow",hotel,,https://www.himmelreichruegen.com/,Yes
Klaar Kiming Ferien Bungalow,Breege,Mecklenburg-Vorpommern,249.93,4h 9m,54.616659,13.3689813,"Dorfstraße, 103, 18556, Breege",hostel,,,Yes
Hotel Windflüchter,Breege,Mecklenburg-Vorpommern,250.19,4h 10m,54.6183695,13.3719219,"Dorfstraße, 112, 18556, Breege",hotel,3,http://ruegen-windland.de,Yes
Windland,Breege,Mecklenburg-Vorpommern,250.2,4h 10m,54.6151448,13.3749941,"Waldweg, 18, 18556, Breege",guest_house,,http://www.ruegen-windland.com,Yes
Strandhotel & Appartmenthäuser Villa Louisa,Breege,Mecklenburg-Vorpommern,250.59,4h 10m,54.621449,13.3762738,"Ringstraße, 3, 18556, Breege",hotel,,https://buchen.ruegen.de/,Yes
Ferienwohnungen Arkonablick,,Mecklenburg-Vorpommern,250.67,4h 10m,54.6222548,13.3768725,,hotel,,https://arkonablick.de/,Yes
Jugenddorf Wittow,Altenkirchen,Mecklenburg-Vorpommern,250.7,4h 10m,54.6261761,13.3740487,"Hinter der Düne, 2, 18556, Altenkirchen",hostel,,http://www.jugenddorf.de/,Yes
"Pension ""Zum Burgwall""",Strasburg (Uckermark),Mecklenburg-Vorpommern,251.34,4h 11m,53.5586623,13.7979836,"Burgwall, 2, 17335, Strasburg (Uckermark)",guest_house,,,Yes
Herrenhaus Libnow,Murchin,Mecklenburg-Vorpommern,251.55,4h 11m,53.9044919,13.7704512,"Libnow, 12, 17390, Murchin",guest_house,,https://www.herrenhaus-libnow.de/,Yes
Haus am Wall Nr 1,,Mecklenburg-Vorpommern,252.57,4h 12m,54.5610139,13.4610141,,guest_house,,,Yes
Herrenhaus Nobbin,Putgarten,Mecklenburg-Vorpommern,252.68,4h 12m,54.6530457,13.3847217,"Nobbin, 2, 18556, Putgarten",guest_house,,,Yes
Bel Air Hotel,Glowe,Mecklenburg-Vorpommern,252.72,4h 12m,54.5687199,13.4574579,"Waldsiedlung, 3, 18551, Glowe",hotel,,,Yes
Hotel Meeresblick,Glowe,Mecklenburg-Vorpommern,252.77,4h 12m,54.5687865,13.4582985,"Waldsiedlung, 1, 18551, Glowe",hotel,3,https://meeresblick-ruegen.de/,Yes
Appartments Sandstrand Ostseeperle,Glowe,Mecklenburg-Vorpommern,252.91,4h 12m,54.5693624,13.4601571,"Hauptstraße, 42, 18551, Glowe",hotel,,https://www.ostseeperle-hotel.de/,Yes
Gasthof & Pension „Zum Himmel“,Rubenow,Mecklenburg-Vorpommern,253.21,4h 13m,54.0803629,13.7454404,"Greifswalder Chaussee, 1, 17509, Rubenow",guest_house,,https://www.pension-zumhimmel.de/,Yes
Hotel Leuchtfeuer,Kröslin,Mecklenburg-Vorpommern,253.65,4h 13m,54.1331381,13.7322883,"Dorfstraße, 1, 17440, Kröslin",hotel,,,Yes
Hof Kracht,Putgarten,Mecklenburg-Vorpommern,253.99,4h 13m,54.6559843,13.4049075,"Goor, 7, 18556, Putgarten",guest_house,,https://hof-kracht.de/,Yes
Prora Solitaire,Ostseebad Binz,Mecklenburg-Vorpommern,254.02,4h 14m,54.4311986,13.580393,"Südstrand, 200-202, 18609, Ostseebad Binz",hotel,,,Yes
Dormero,,Mecklenburg-Vorpommern,254.03,4h 14m,54.4297228,13.5815692,,hotel,4,,Yes
Mariandl am Meer,,Mecklenburg-Vorpommern,254.07,4h 14m,54.4435226,13.5729692,,hotel,,,Yes
Ferienhof Gerd Wagner,Bugewitz,Mecklenburg-Vorpommern,254.11,4h 14m,53.7913065,13.8295696,"Dorfstraße, 29, 17398, Bugewitz",guest_house,,https://ferienwohnung-bugewitz.de/,Yes
Jugendherbergszeltplatz Prora,,Mecklenburg-Vorpommern,254.12,4h 14m,54.4504659,13.5690571,,hostel,,,Yes
Rügen-Kite,,Mecklenburg-Vorpommern,254.22,4h 14m,54.5232885,13.5184975,,hostel,,,Yes
City Hotel,Wolgast,Mecklenburg-Vorpommern,254.37,4h 14m,54.0526262,13.7731448,"Chausseestraße, 8, 17438, Wolgast",hotel,,https://www.city-hotel-wolgast.de/,Yes
Bergschloss,,Mecklenburg-Vorpommern,254.4,4h 14m,54.3975419,13.6084691,,guest_house,,,Yes
Villa Seerose,Ostseebad Binz,Mecklenburg-Vorpommern,254.43,4h 14m,54.4011012,13.6067579,"Jasmunder Straße, 15, 18609, Ostseebad Binz",guest_house,,https://www.upstalsboom-ferienwohnungen.de/ferienanlage/villa-seerose-binz-ruegen.html,Yes
Villa Seefrieden,,Mecklenburg-Vorpommern,254.43,4h 14m,54.3993245,13.6079072,,guest_house,,,Yes
Arkona Strandresidenzen,,Mecklenburg-Vorpommern,254.49,4h 14m,54.40737,13.6037982,,hotel,4,https://www.arkona-strandhotel.de/,Yes
Hotel Pension Kirschstein,Wolgast,Mecklenburg-Vorpommern,254.5,4h 14m,54.049374,13.7761663,"Schützenstraße, 25, 17438, Wolgast",guest_house,,https://www.hotel-kirschstein.de/,Yes
Der wilde Schwan,,Mecklenburg-Vorpommern,254.52,4h 14m,54.530713,13.5178583,"Neuhof, 10",hotel,,,Yes
Residenz Königin Augusta,Ostseebad Binz,Mecklenburg-Vorpommern,254.57,4h 14m,54.40387,13.6073774,"Dünenstraße, 8, 18609, Ostseebad Binz",guest_house,,,Yes
Preetzer Hof,Lancken-Granitz,Mecklenburg-Vorpommern,254.58,4h 14m,54.3567151,13.6364783,"Preetz, 4a, 18586, Lancken-Granitz",hotel,,,Yes
a cappella Apartments,Ostseebad Binz,Mecklenburg-Vorpommern,254.59,4h 14m,54.4035688,13.6078,"Dünenstraße, 6, 18609, Ostseebad Binz",guest_house,,,Yes
Wohnpark Binz,Ostseebad Binz,Mecklenburg-Vorpommern,254.59,4h 14m,54.4019592,13.6088271,"Wylichstraße, 6, 18609, Ostseebad Binz",guest_house,,,Yes
Haus Frithjof,Ostseebad Binz,Mecklenburg-Vorpommern,254.59,4h 14m,54.4027959,13.6082813,"Dünenstraße, 1, 18609, Ostseebad Binz",guest_house,,,Yes
Binzer Hof,Ostseebad Binz,Mecklenburg-Vorpommern,254.6,4h 14m,54.404845,13.6072115,"Lottumstraße, 15-17, 18609, Ostseebad Binz",hotel,,,Yes
Sonnenschein,Ostseebad Binz,Mecklenburg-Vorpommern,254.61,4h 14m,54.4029598,13.6085361,"Dünenstraße, 2, 18609, Ostseebad Binz",guest_house,,,Yes
Haus Jakob,,Mecklenburg-Vorpommern,254.61,4h 14m,54.3964332,13.6126158,,guest_house,,,Yes
Strandhotel Zur Promenade,Ostseebad Binz,Mecklenburg-Vorpommern,254.64,4h 14m,54.4059325,13.6072082,"Strandpromenade, 46, 18609, Ostseebad Binz",hotel,,https://www.promenade-binz.de/,Yes
Meinke,Wolgast,Mecklenburg-Vorpommern,254.65,4h 14m,54.0520763,13.7775922,"Werftstraße, 26, 17438, Wolgast",guest_house,,,Yes
Pension Sanddorn,,Mecklenburg-Vorpommern,254.66,4h 14m,54.3990337,13.6119064,,guest_house,,,Yes
Suite Hotel,,Mecklenburg-Vorpommern,254.69,4h 14m,54.4010276,13.6110552,,hotel,,,Yes
BelVedere,Ostseebad Binz,Mecklenburg-Vorpommern,254.72,4h 14m,54.4042304,13.6095016,"Strandpromenade, 37, 18609, Ostseebad Binz",hotel,,https://www.belvedere-binz.de/,Yes
Pension Am Klünderberg,Binz,Mecklenburg-Vorpommern,254.74,4h 14m,54.3961318,13.6150056,"Klünderberg, 8, 18609, Binz",guest_house,,,Yes
DJH Jugendherberge Binz,Ostseebad Binz,Mecklenburg-Vorpommern,254.74,4h 14m,54.4038638,13.6101724,"Strandpromenade, 35, 18609, Ostseebad Binz",hostel,2,,Yes
Centralhotel,Ostseebad Binz,Mecklenburg-Vorpommern,254.75,4h 14m,54.4006147,13.612397,"Hauptstraße, 13, 18609, Ostseebad Binz",hotel,3,https://centralhotel-binz.de/,Yes
Hotel Meersinn Binz,Ostseebad Binz,Mecklenburg-Vorpommern,254.77,4h 14m,54.4018694,13.6119009,"Schillerstraße, 6-10, 18609, Ostseebad Binz",hotel,,,Yes
Der Speicher,Wolgast,Mecklenburg-Vorpommern,254.91,4h 14m,54.0547755,13.7809024,"Hafenstraße, 22, 17438, Wolgast",guest_house,,,Yes
Haus Klünder,Ostseebad Binz,Mecklenburg-Vorpommern,255.07,4h 15m,54.399886,13.6180542,"Strandpromenade, 12, 18609, Ostseebad Binz",guest_house,,https://www.hauskluender.de/,Yes
Appartmenthotel Mare Balticum,Sagard,Mecklenburg-Vorpommern,255.17,4h 15m,54.5158677,13.5400595,"Vorwerk, 2c, 18551, Sagard",hotel,,https://buchen.ruegen.de/,Yes
Weidehof,Wolgast,Mecklenburg-Vorpommern,255.27,4h 15m,54.0807798,13.7775655,"Tannenkampweg, 52b, 17438, Wolgast",hotel,,https://www.weidehof-wolgast.de/,Yes
Hotel Staphel,Sassnitz,Mecklenburg-Vorpommern,255.35,4h 15m,54.482107,13.5676139,"Neu Mukran, 27, 18546, Sassnitz",hotel,,,Yes
Künstlerhaus Alte Schule,,Mecklenburg-Vorpommern,255.36,4h 15m,53.8914683,13.8318645,,guest_house,,,Yes
Pension Fröhlich,,Mecklenburg-Vorpommern,255.44,4h 15m,54.3079589,13.6782776,,guest_house,,https://www.pensionfroehlich.de/,Yes
Hotel Schloss Spyker,Glowe,Mecklenburg-Vorpommern,255.45,4h 15m,54.5570171,13.5134083,"Schlossallee, 1, 18551, Glowe",hotel,,,Yes
"Ferienanlage ""Weiße Möwe"" Staphel",,Mecklenburg-Vorpommern,255.53,4h 15m,54.4819084,13.5708748,,hotel,,https://www.ruegen-weisse-moewe.de/,Yes
Halbinsel Apartmenthotel,Peenemünde,Mecklenburg-Vorpommern,255.57,4h 15m,54.1376403,13.7606991,"Fährstraße, 9, 17449, Peenemünde",hotel,,https://www.halbinsel-peenemuende.de/195,Yes
Zum Kap Arkona,Putgarten,Mecklenburg-Vorpommern,255.62,4h 15m,54.6730298,13.4180757,"Dorfstraße, 22a, 18556, Putgarten",hotel,3,,Yes
Pension Seeperle,,Mecklenburg-Vorpommern,255.66,4h 15m,54.3570522,13.6538785,,guest_house,,,Yes
Pension am Hafen,,Mecklenburg-Vorpommern,255.72,4h 15m,54.3084669,13.6824445,,guest_house,,,Yes
Zum Hülsenkrug,Sassnitz,Mecklenburg-Vorpommern,255.88,4h 15m,54.4809079,13.5774306,"Neu Mukran, 8, 18546, Sassnitz",guest_house,,,Yes
"""Kajüte""",,Mecklenburg-Vorpommern,255.89,4h 15m,54.6756329,13.4204962,"Zum Nordstrand, 17, 18556",guest_house,,https://www.traum-ferienwohnungen.de/67906/,Yes
Hier ist gut seyn,,Mecklenburg-Vorpommern,255.91,4h 15m,54.6753865,13.4210617,"Dorfstraße, 3, 18556",guest_house,,https://www.traum-ferienwohnungen.de/90261/,Yes
Nordstrand,,Mecklenburg-Vorpommern,255.91,4h 15m,54.6756223,13.4208341,,guest_house,,https://www.traum-ferienwohnungen.de/71079/,Yes
Haus Mönchgut,,Mecklenburg-Vorpommern,256.16,4h 16m,54.2715207,13.7090448,,hotel,,,Yes
Residenz am Peeneplatz,Peenemünde,Mecklenburg-Vorpommern,256.26,4h 16m,54.1353722,13.7725417,"Peeneplatz, 4, 17449, Peenemünde",guest_house,,,Yes
Zur Zwiebel,Peenemünde,Mecklenburg-Vorpommern,256.31,4h 16m,54.135208,13.7734219,"Peeneplatz, 3, 17449, Peenemünde",hotel,,https://www.hotel-zur-zwiebel.de/,Yes
Godewind,,Mecklenburg-Vorpommern,256.52,4h 16m,54.2739742,13.7136052,,hotel,,https://godewind-thiessow.de/,Yes
Am Markt,Sagard,Mecklenburg-Vorpommern,256.52,4h 16m,54.5264755,13.5548863,"August-Bebel-Straße, 14, 18551, Sagard",hotel,,https://www.puszta-ruegen.de/das-hotel/,Yes
Schullandheim Camp Peenemünde,Peenemünde,Mecklenburg-Vorpommern,257.27,4h 17m,54.1346502,13.7887897,"Feldstraße, 20, 17449, Peenemünde",guest_house,,https://schullandheim-ostsee.de/,Yes
Solthus am See,Sellin,Mecklenburg-Vorpommern,257.47,4h 17m,54.3510431,13.6869237,"Bollwerkstraße, 1, 18586, Sellin",hotel,,https://solthus.de/,Yes
Ackerbürgerei,,Mecklenburg-Vorpommern,257.58,4h 17m,53.9497397,13.8527366,,guest_house,,https://ackerbuergerei.de/,Yes
Haus Lena,,Mecklenburg-Vorpommern,258.18,4h 18m,53.7723393,13.8939329,,guest_house,,,Yes
Apartmentanlage Lobber See,Mönchgut,Mecklenburg-Vorpommern,258.23,4h 18m,54.3198178,13.7168789,"Lobbe, 17 d-g, 18586, Mönchgut",guest_house,,https://www.lobbersee.de/,Yes
Gasthof zum Walfisch,Mönchgut,Mecklenburg-Vorpommern,258.33,4h 18m,54.3170003,13.7200268,"Lobbe, 32, 18586, Mönchgut",guest_house,,,Yes
Gästehaus Siebert,Mönchgut,Mecklenburg-Vorpommern,258.41,4h 18m,54.3187871,13.7203347,"Lobbe, 21, 18586, Mönchgut",guest_house,,,Yes
Birkenhof,Baabe,Mecklenburg-Vorpommern,258.5,4h 18m,54.3568372,13.700341,"Birkenallee, 7, 18586, Baabe",hotel,,,Yes
Villa Granitz,Baabe,Mecklenburg-Vorpommern,258.6,4h 18m,54.3567792,13.7019858,"Birkenallee, 17, 18586, Baabe",hotel,,https://www.villa-granitz.de/,Yes
Selliner Hof,Sellin,Mecklenburg-Vorpommern,258.7,4h 18m,54.3772413,13.6916517,"Granitzer Straße, 48, 18586, Sellin",hotel,3,,Yes
Cooee Ostseehotel Baabe -Family & Spa,Baabe,Mecklenburg-Vorpommern,258.8,4h 18m,54.3598607,13.7035201,"Dorfstraße, 1, 18586, Baabe",guest_house,,,Yes
Rügen Domizile,Sellin,Mecklenburg-Vorpommern,258.85,4h 18m,54.3773916,13.6938928,"Wilhelmstraße, 44, 18586, Sellin",guest_house,,,Yes
Biolandhof Bisdamitz,,Mecklenburg-Vorpommern,258.87,4h 18m,54.5749351,13.5575975,,hostel,,,Yes
Miramar Haus,Sellin,Mecklenburg-Vorpommern,258.87,4h 18m,54.3779132,13.693873,"Wilhelmstraße, 42, 18586, Sellin",hotel,,,Yes
Wellness-Villa-Miramar,Sellin,Mecklenburg-Vorpommern,258.88,4h 18m,54.3777627,13.6942037,"Wilhelmstraße, 42, 18586, Sellin",guest_house,,https://www.miramar-sellin.de/,Yes
Glückauf,Sellin,Mecklenburg-Vorpommern,258.9,4h 18m,54.3774215,13.6946587,"Wilhelmstraße, 2, 18586, Sellin",hotel,,https://hotel-glueckauf.de/,Yes
Seepark Sellin,,Mecklenburg-Vorpommern,258.92,4h 18m,54.3735096,13.6973948,,hotel,,https://www.seepark-sellin.de,Yes
Hotel Waldfrieden,Sellin,Mecklenburg-Vorpommern,258.95,4h 18m,54.3780329,13.6952184,"Wilhelmstraße, 5, 18586, Sellin",hotel,,,Yes
Haus Iduna,Sellin,Mecklenburg-Vorpommern,258.96,4h 18m,54.3776155,13.6956477,"Luftbadstraße, 2, 18586, Sellin",guest_house,,,Yes
Privathotel Roewers,,Mecklenburg-Vorpommern,259.03,4h 19m,54.3795589,13.6956296,,hotel,,,Yes
Jugendherberge Sellin,Sellin,Mecklenburg-Vorpommern,259.07,4h 19m,54.3724064,13.700432,"Kiefernweg, 4, 18586, Sellin",hostel,,,Yes
Ferienhausanlage Odins Blick,Middelhagen,Mecklenburg-Vorpommern,259.08,4h 19m,54.3233989,13.728747,"Göhrener Weg, 39, 18586, Middelhagen",hotel,,,Yes
Waldhotel,Sellin,Mecklenburg-Vorpommern,259.1,4h 19m,54.3778556,13.6976874,"Luftbadstraße, 16, 18586, Sellin",hotel,,,Yes
Hotel Villa Sano,Baabe,Mecklenburg-Vorpommern,259.11,4h 19m,54.3605888,13.7080263,"Strandstraße, 12-14, 18586, Baabe",hotel,3,https://villasano.de/,Yes
"Ferienhaus ""Heike""",Karlshagen,Mecklenburg-Vorpommern,259.13,4h 19m,54.111711,13.8267997,"Hafenstraße, 21E, 17449, Karlshagen",guest_house,,https://www.ferienhausmiete.de/ferienwohnung-ferienhaus-urlaub/karlshagen/r13063,Yes
Hotel Strandallee,Baabe,Mecklenburg-Vorpommern,259.15,4h 19m,54.3607435,13.7087381,"Strandstraße, 18, 18586, Baabe",hotel,,https://www.strandhotel-baabe.de/,Yes
Haus Nordstern Aileen,,Mecklenburg-Vorpommern,259.15,4h 19m,54.3737741,13.7009847,Ostseeweg,guest_house,,,Yes
Villa Sand im Schuh,Sellin,Mecklenburg-Vorpommern,259.2,4h 19m,54.3810537,13.6973982,"Wilhelmstraße, 18, 18586, Sellin",guest_house,,https://www.villa-sandimschuh.de/,Yes
Residenz Seeblick,Sellin,Mecklenburg-Vorpommern,259.2,4h 19m,54.3830812,13.696279,"Am Hochufer, 3, 18586, Sellin",hotel,,,Yes
Blockhaus Glückswinkel,Sellin,Mecklenburg-Vorpommern,259.24,4h 19m,54.3821799,13.6974113,"Warmbadstraße, 2, 18586, Sellin",hotel,,,Yes
Feriendomizil „KuR Sommer“,Karlshagen,Mecklenburg-Vorpommern,259.29,4h 19m,54.1120703,13.8292257,"Hafenstraße, 24, 17449, Karlshagen",guest_house,,https://kur-sommer.de/,Yes
Strandhotel Baabe,,Mecklenburg-Vorpommern,259.31,4h 19m,54.3611421,13.7110198,,hotel,4,https://www.strandhotel-baabe.de/,Yes
Hotel Seeschloss,Sellin,Mecklenburg-Vorpommern,259.36,4h 19m,54.3818421,13.699601,"Am Hochufer, 7, 18586, Sellin",hotel,,https://hotelseeschloss.de/,Yes
Hotel Bernstein,Sellin,Mecklenburg-Vorpommern,259.38,4h 19m,54.3817527,13.6999901,"Am Hochufer, 8, 18586, Sellin",hotel,4S,https://www.hotel-bernstein.de/,Yes
Ferienhotel Seestern,,Mecklenburg-Vorpommern,259.51,4h 19m,54.3621902,13.7136635,,hotel,,,Yes
Nebengebäude Hotel Nordkap,,Mecklenburg-Vorpommern,259.61,4h 19m,54.1185158,13.831778,,hotel,,,Yes
Nordkap,Karlshagen,Mecklenburg-Vorpommern,259.64,4h 19m,54.1180428,13.8323613,"Strandstraße, 8, 17449, Karlshagen",hotel,4,https://www.hotel-nordkap.com/,Yes
Bike-Usedom,Karlshagen,Mecklenburg-Vorpommern,260.12,4h 20m,54.1234315,13.8379102,"Hugo-Elsner-Straße, 5, 17449, Karlshagen",hotel,,https://www.usedom-suites.de/,Yes
Dünenschloss,,Mecklenburg-Vorpommern,260.22,4h 20m,54.1209013,13.8403953,"Strandstraße, 11",hotel,,,Yes
Villa Rudenblick,Göhren,Mecklenburg-Vorpommern,260.23,4h 20m,54.3387275,13.7388134,"Schlötel, 5/6, 18586, Göhren",guest_house,,https://www.villa-rudenblick.de/,Yes
Akzent Waldhotel Göhren,,Mecklenburg-Vorpommern,260.48,4h 20m,54.3433065,13.740366,,hotel,,,Yes
Ferienpark Dünenkiefer,,Mecklenburg-Vorpommern,260.56,4h 20m,54.1157094,13.8477024,,hotel,,,Yes
Quisisana Haus,Göhren,Mecklenburg-Vorpommern,260.59,4h 20m,54.3437653,13.7417494,"Katharinenstraße, 2, 18586, Göhren",hotel,,,Yes
Gut Schmarsow,Rollwitz,Mecklenburg-Vorpommern,260.59,4h 20m,53.4605655,13.9303404,"Zur Uecker, 3, 17309, Rollwitz",guest_house,,http://www.gut-schmarsow.de,Yes
Norddeutscher Hof,Usedom,Mecklenburg-Vorpommern,260.88,4h 20m,53.8722052,13.9202951,"Markt, 12, 17406, Usedom",hotel,,,Yes
Ferienhotel Bernstein,Trassenheide,Mecklenburg-Vorpommern,260.9,4h 20m,54.0864808,13.8636893,"Bahnhofstraße, 21, 17449, Trassenheide",hotel,,https://www.ferienhotel-bernstein.de/,Yes
Rügen-Hotel,Sassnitz,Mecklenburg-Vorpommern,261.17,4h 21m,54.5145135,13.6420185,"Seestraße, 1, 18546, Sassnitz",hotel,,,Yes
Haus Strandgut,,Mecklenburg-Vorpommern,261.54,4h 21m,54.5639298,13.61163,,guest_house,,,Yes
Waldhof,Trassenheide,Mecklenburg-Vorpommern,261.54,4h 21m,54.0866862,13.8735187,"Forststraße, 9, 17449, Trassenheide",hotel,,https://www.kinderresort-usedom.de/,Yes
TUI SUNEO Kinderresort Usedom,,Mecklenburg-Vorpommern,261.59,4h 21m,54.0879053,13.8739699,"Forststraße, 9",hotel,,https://www.kinderresort-usedom.de/,Yes
Pension Schneidereit,Sassnitz,Mecklenburg-Vorpommern,261.66,4h 21m,54.5177273,13.6479687,"Hermann-Bebert-Straße, 11, 18546, Sassnitz",guest_house,,,Yes
Pension Lenz,,Mecklenburg-Vorpommern,261.72,4h 21m,54.5188365,13.6481816,,guest_house,,,Yes
Gastmahl des Meeres,Sassnitz,Mecklenburg-Vorpommern,261.79,4h 21m,54.5158395,13.65151,"Strandpromenade, 2, 18546, Sassnitz",hotel,,https://www.gastmahl-des-meeres-ruegen.de/,Yes
Villa Stubnitz,,Mecklenburg-Vorpommern,261.81,4h 21m,54.5654977,13.6149988,,guest_house,,,Yes
Villa Seestern,,Mecklenburg-Vorpommern,261.81,4h 21m,54.5166463,13.6513097,,guest_house,,,Yes
Niedlich,,Mecklenburg-Vorpommern,261.92,4h 21m,54.5210238,13.6499284,,guest_house,,,Yes
Nordfeuer,,Mecklenburg-Vorpommern,261.95,4h 21m,54.5646469,13.618,,guest_house,,,Yes
Parkhotel del Mar,Sassnitz,Mecklenburg-Vorpommern,262.01,4h 22m,54.5186489,13.6531821,"Hauptstraße, 36, 18546, Sassnitz",hotel,,,Yes
Meeresgruß,Sassnitz,Mecklenburg-Vorpommern,262.07,4h 22m,54.5172211,13.6551451,"Ringstraße, 8, 18546, Sassnitz",hotel,,,Yes
Villa Meeresblick,,Mecklenburg-Vorpommern,262.08,4h 22m,54.5172353,13.6554017,,hotel,,,Yes
Kleine Försterei,Lohme,Mecklenburg-Vorpommern,262.1,4h 22m,54.5615975,13.6228355,"Stubbenkammerstraße, 68, 18551, Lohme",guest_house,,http://www.kleine-foersterei-ruegen.de/,Yes
"Ferienanlage ""Strandidyll""",Trassenheide,Mecklenburg-Vorpommern,262.17,4h 22m,54.0944852,13.8806883,"Strandstraße, 13, 17449, Trassenheide",hotel,,https://www.strandidyll-trassenheide.de/,Yes
Alter Reichshof,,Mecklenburg-Vorpommern,262.22,4h 22m,54.5179949,13.6571654,,guest_house,,,Yes
Haus am Meer,Lohme,Mecklenburg-Vorpommern,262.28,4h 22m,54.5832885,13.6091748,"Zum Hafen, 7, 18551, Lohme",hotel,4,https://www.hausammeer-lohme.de/,Yes
Am Ostseegarten,Lohme,Mecklenburg-Vorpommern,262.34,4h 22m,54.5836333,13.610009,"An der Steilküste, 16, 18551, Lohme",hotel,,http://am-ostseegarten.de/,Yes
Rankwitzer Hof,,Mecklenburg-Vorpommern,262.39,4h 22m,53.9465794,13.927758,,guest_house,,,Yes
Hotel Pension Nordwind,,Mecklenburg-Vorpommern,262.58,4h 22m,54.5823612,13.6150865,,hotel,3,http://www.hotel-pension-nordwind.de/,Yes
Pension am Hochufer,Lohme,Mecklenburg-Vorpommern,262.7,4h 22m,54.5833227,13.6163515,"Zum Hochufer, 1, 18551, Lohme",guest_house,,,Yes
Baumhaus Hagen,Sassnitz,Mecklenburg-Vorpommern,262.77,4h 22m,54.5606086,13.6350048,"Hagensches Baumhaus, 1, 18546, Sassnitz",hotel,,,Yes
St. Otto - Familienferienstätte,Zinnowitz,Mecklenburg-Vorpommern,262.82,4h 22m,54.08356,13.8946416,"Dr.-Wachsmann-Straße, 29, 17454, Zinnowitz",hotel,,,Yes
Gästehaus Klein,Zinnowitz,Mecklenburg-Vorpommern,262.93,4h 22m,54.0803593,13.8974468,"Blumenstraße, 28, 17454, Zinnowitz",guest_house,,https://www.zimmer-zinnowitz.de/,Yes
Pommerscher Hof,Zinnowitz,Mecklenburg-Vorpommern,262.95,4h 22m,54.0814252,13.8975126,"Kiefernweg, 4, 17454, Zinnowitz",hotel,,https://www.pommerscher-hof.de/,Yes
Hotel Schloss Ranzow,,Mecklenburg-Vorpommern,263.12,4h 23m,54.5772485,13.6281611,,hotel,,,Yes
Kastanienhof,Zinnowitz,Mecklenburg-Vorpommern,263.13,4h 23m,54.068267,13.9047151,"Ahlbecker Straße, 14, 17454, Zinnowitz",hotel,,https://kastanienhof-usedom.de/,Yes
